Industry,Category,Description,Specification,Price,State,Location,Website,Telephone,Contact Person,Email
Design,Offer,5 years of experience working with big & small firms.,"UI/UX, Web, Apps, Presentations",449000,CA,(pittsburg / antioch),www.ldc-design-example.com,(555) 776-4248,Blakely,Blakely@gmail.com
Design,Offer,5 years of experience working with big & small firms.,"UI/UX, Web, Apps, Presentations",218000,CA,(soquel),www.ldc-design-example.com,(555) 776-4249,Campbell,Campbell@gmail.com
Design,Offer,5 years of experience working with big & small firms.,"UI/UX, Web, Apps, Presentations",218000,CA,(STOCKTON),www.ldc-design-example.com,(555) 776-4250,Dorothy,Dorothy@gmail.com
Design,Offer,5 years of experience working with big & small firms.,"UI/UX, Web, Apps, Presentations",218000,CA,(STOCKTON),www.ldc-design-example.com,(555) 776-4251,Julieta,Julieta@gmail.com
Design,Offer,5 years of experience working with big & small firms.,"UI/UX, Web, Apps, Presentations",218000,CA,(STOCKTON),www.ldc-design-example.com,(555) 776-4252,Kylah,Kylah@gmail.com
Design,Offer,5 years of experience working with big & small firms.,"UI/UX, Web, Apps, Presentations",218000,CA,(STOCKTON),www.ldc-design-example.com,(555) 776-4253,Kyndal,Kyndal@gmail.com
Design,Offer,5 years of experience working with big & small firms.,"UI/UX, Web, Apps, Presentations",1095000,CA,(mill valley),www.ldc-design-example.com,(555) 776-4254,Temperance,Temperance@gmail.com
Design,Offer,5 years of experience working with big & small firms.,"UI/UX, Web, Apps, Presentations",77000,CA,(STOCKTON),www.ldc-design-example.com,(555) 776-4255,Tinley,Tinley@gmail.com
Design,Offer,5 years of experience working with big & small firms.,"UI/UX, Web, Apps, Presentations",579249,CA,(concord / pleasant hill / martinez),www.ldc-design-example.com,(555) 776-4256,Akira,Akira@gmail.com
Design,Offer,5 years of experience working with big & small firms.,"UI/UX, Web, Apps, Presentations",77000,CA,(STOCKTON),www.ldc-design-example.com,(555) 776-4257,Saige,Saige@gmail.com
Design,Offer,5 years of experience working with big & small firms.,"UI/UX, Web, Apps, Presentations",77000,CA,(STOCKTON),www.ldc-design-example.com,(555) 776-4258,Ashtyn,Ashtyn@gmail.com
Design,Offer,5 years of experience working with big & small firms.,"UI/UX, Web, Apps, Presentations",77000,CA,(STOCKTON),www.ldc-design-example.com,(555) 776-4259,Jewel,Jewel@gmail.com
Design,Offer,5 years of experience working with big & small firms.,"UI/UX, Web, Apps, Presentations",77000,CA,(STOCKTON),www.ldc-design-example.com,(555) 776-4260,Kelsie,Kelsie@gmail.com
Design,Offer,5 years of experience working with big & small firms.,"UI/UX, Web, Apps, Presentations",589000,CA,(concord / pleasant hill / martinez),www.ldc-design-example.com,(555) 776-4261,Miya,Miya@gmail.com
Design,Offer,5 years of experience working with big & small firms.,"UI/UX, Web, Apps, Presentations",77000,CA,(STOCKTON),www.ldc-design-example.com,(555) 776-4262,Cambria,Cambria@gmail.com
Design,Offer,5 years of experience working with big & small firms.,"UI/UX, Web, Apps, Presentations",694995,CA,(walnut creek),www.ldc-design-example.com,(555) 776-4263,Analia,Analia@gmail.com
Design,Offer,5 years of experience working with big & small firms.,"UI/UX, Web, Apps, Presentations",98800,CA,(lake county),www.ldc-design-example.com,(555) 776-4264,Janet,Janet@gmail.com
Design,Offer,5 years of experience working with big & small firms.,"UI/UX, Web, Apps, Presentations",445000,CA,(morgan hill),www.ldc-design-example.com,(555) 776-4265,Kairi,Kairi@gmail.com
Design,Offer,5 years of experience working with big & small firms.,"UI/UX, Web, Apps, Presentations",,CA,(san carlos),www.ldc-design-example.com,(555) 776-4266,Aleigha,Aleigha@gmail.com
Design,Offer,5 years of experience working with big & small firms.,"UI/UX, Web, Apps, Presentations",150000,CA,(322 N.N STREET TULARE CA 93274),www.ldc-design-example.com,(555) 776-4267,Bree,Bree@gmail.com
Design,Offer,5 years of experience working with big & small firms.,"UI/UX, Web, Apps, Presentations",125000,CA,,www.ldc-design-example.com,(555) 776-4268,Dalia,Dalia@gmail.com
Design,Offer,5 years of experience working with big & small firms.,"UI/UX, Web, Apps, Presentations",1888000,CA,(USF / panhandle),www.ldc-design-example.com,(555) 776-4269,Liv,Liv@gmail.com
Design,Offer,5 years of experience working with big & small firms.,"UI/UX, Web, Apps, Presentations",,CA,(mountain view),www.ldc-design-example.com,(555) 776-4270,Sarahi,Sarahi@gmail.com
Design,Offer,5 years of experience working with big & small firms.,"UI/UX, Web, Apps, Presentations",,CA,(san carlos),www.ldc-design-example.com,(555) 776-4271,Yamileth,Yamileth@gmail.com
Design,Offer,5 years of experience working with big & small firms.,"UI/UX, Web, Apps, Presentations",,CA,(dublin / pleasanton / livermore),www.ldc-design-example.com,(555) 776-4272,Carleigh,Carleigh@gmail.com
Design,Offer,5 years of experience working with big & small firms.,"UI/UX, Web, Apps, Presentations",,CA,(napa county),www.ldc-design-example.com,(555) 776-4273,Geraldine,Geraldine@gmail.com
Design,Offer,5 years of experience working with big & small firms.,"UI/UX, Web, Apps, Presentations",,CA,(campbell),www.ldc-design-example.com,(555) 776-4274,Izabelle,Izabelle@gmail.com
Design,Offer,5 years of experience working with big & small firms.,"UI/UX, Web, Apps, Presentations",,CA,(hollister),www.ldc-design-example.com,(555) 776-4275,Riya,Riya@gmail.com
Design,Offer,5 years of experience working with big & small firms.,"UI/UX, Web, Apps, Presentations",,CA,(fremont / union city / newark),www.ldc-design-example.com,(555) 776-4276,Samiya,Samiya@gmail.com
Design,Offer,5 years of experience working with big & small firms.,"UI/UX, Web, Apps, Presentations",,CA,(albany / el cerrito),www.ldc-design-example.com,(555) 776-4277,Abrielle,Abrielle@gmail.com
Design,Offer,5 years of experience working with big & small firms.,"UI/UX, Web, Apps, Presentations",,CA,,www.ldc-design-example.com,(555) 776-4278,Annabell,Annabell@gmail.com
Design,Offer,5 years of experience working with big & small firms.,"UI/UX, Web, Apps, Presentations",325000,CA,"(hercules, pinole, san pablo, el sob)",www.ldc-design-example.com,(555) 776-4279,Leigha,Leigha@gmail.com
Design,Offer,5 years of experience working with big & small firms.,"UI/UX, Web, Apps, Presentations",780000,CA,(concord / pleasant hill / martinez),www.ldc-design-example.com,(555) 776-4280,Pamela,Pamela@gmail.com
Design,Offer,5 years of experience working with big & small firms.,"UI/UX, Web, Apps, Presentations",1250000,CA,(morgan hill),www.ldc-design-example.com,(555) 776-4281,Caydence,Caydence@gmail.com
Design,Offer,5 years of experience working with big & small firms.,"UI/UX, Web, Apps, Presentations",1895000,CA,(downtown / civic / van ness),www.ldc-design-example.com,(555) 776-4282,Joyce,Joyce@gmail.com
Design,Offer,5 years of experience working with big & small firms.,"UI/UX, Web, Apps, Presentations",89000,CA,(Stockton),www.ldc-design-example.com,(555) 776-4283,Juniper,Juniper@gmail.com
Design,Offer,5 years of experience working with big & small firms.,"UI/UX, Web, Apps, Presentations",89000,CA,(Stockton),www.ldc-design-example.com,(555) 776-4284,Malaysia,Malaysia@gmail.com
Design,Offer,5 years of experience working with big & small firms.,"UI/UX, Web, Apps, Presentations",89000,CA,(Stockton),www.ldc-design-example.com,(555) 776-4285,Isabell,Isabell@gmail.com
Design,Offer,5 years of experience working with big & small firms.,"UI/UX, Web, Apps, Presentations",798000,CA,(walnut creek),www.ldc-design-example.com,(555) 776-4286,Blair,Blair@gmail.com
Design,Offer,5 years of experience working with big & small firms.,"UI/UX, Web, Apps, Presentations",89000,CA,(Stockton),www.ldc-design-example.com,(555) 776-4287,Jaylyn,Jaylyn@gmail.com
Design,Offer,5 years of experience working with big & small firms.,"UI/UX, Web, Apps, Presentations",220000,CA,(STOCKTON),www.ldc-design-example.com,(555) 776-4288,Marianna,Marianna@gmail.com
Design,Offer,5 years of experience working with big & small firms.,"UI/UX, Web, Apps, Presentations",220000,CA,(STOCKTON),www.ldc-design-example.com,(555) 776-4289,Rivka,Rivka@gmail.com
Design,Offer,5 years of experience working with big & small firms.,"UI/UX, Web, Apps, Presentations",319950,CA,,www.ldc-design-example.com,(555) 776-4290,Alianna,Alianna@gmail.com
Design,Offer,5 years of experience working with big & small firms.,"UI/UX, Web, Apps, Presentations",220000,CA,(STOCKTON),www.ldc-design-example.com,(555) 776-4291,Gwyneth,Gwyneth@gmail.com
Design,Offer,5 years of experience working with big & small firms.,"UI/UX, Web, Apps, Presentations",,CA,(morgan hill),www.ldc-design-example.com,(555) 776-4292,Kendyl,Kendyl@gmail.com
Design,Offer,5 years of experience working with big & small firms.,"UI/UX, Web, Apps, Presentations",449000,CA,(pittsburg / antioch),www.ldc-design-example.com,(555) 776-4293,Sky,Sky@gmail.com
Design,Offer,5 years of experience working with big & small firms.,"UI/UX, Web, Apps, Presentations",218000,CA,(soquel),www.ldc-design-example.com,(555) 776-4294,Esme,Esme@gmail.com
Design,Offer,5 years of experience working with big & small firms.,"UI/UX, Web, Apps, Presentations",218000,CA,(STOCKTON),www.ldc-design-example.com,(555) 776-4295,Jaden,Jaden@gmail.com
Design,Offer,5 years of experience working with big & small firms.,"UI/UX, Web, Apps, Presentations",218000,CA,(STOCKTON),www.ldc-design-example.com,(555) 776-4296,Sariyah,Sariyah@gmail.com
Design,Offer,5 years of experience working with big & small firms.,"UI/UX, Web, Apps, Presentations",218000,CA,(STOCKTON),www.ldc-design-example.com,(555) 776-4297,Stacy,Stacy@gmail.com
Design,Offer,5 years of experience working with big & small firms.,"UI/UX, Web, Apps, Presentations",218000,CA,(STOCKTON),www.ldc-design-example.com,(555) 776-4298,Kimber,Kimber@gmail.com
Design,Offer,5 years of experience working with big & small firms.,"UI/UX, Web, Apps, Presentations",1095000,CA,(mill valley),www.ldc-design-example.com,(555) 776-4299,Kamille,Kamille@gmail.com
Design,Offer,5 years of experience working with big & small firms.,"UI/UX, Web, Apps, Presentations",77000,CA,(STOCKTON),www.ldc-design-example.com,(555) 776-4300,Milagros,Milagros@gmail.com
Design,Offer,5 years of experience working with big & small firms.,"UI/UX, Web, Apps, Presentations",579249,CA,(concord / pleasant hill / martinez),www.ldc-design-example.com,(555) 776-4301,Karly,Karly@gmail.com
Design,Offer,5 years of experience working with big & small firms.,"UI/UX, Web, Apps, Presentations",77000,CA,(STOCKTON),www.ldc-design-example.com,(555) 776-4302,Karma,Karma@gmail.com
Design,Offer,5 years of experience working with big & small firms.,"UI/UX, Web, Apps, Presentations",77000,CA,(STOCKTON),www.ldc-design-example.com,(555) 776-4303,Thalia,Thalia@gmail.com
Design,Offer,5 years of experience working with big & small firms.,"UI/UX, Web, Apps, Presentations",77000,CA,(STOCKTON),www.ldc-design-example.com,(555) 776-4304,Jaydin,Jaydin@gmail.com
Design,Offer,5 years of experience working with big & small firms.,"UI/UX, Web, Apps, Presentations",77000,CA,(STOCKTON),www.ldc-design-example.com,(555) 776-4305,Kyan,Kyan@gmail.com
Design,Offer,5 years of experience working with big & small firms.,"UI/UX, Web, Apps, Presentations",589000,CA,(concord / pleasant hill / martinez),www.ldc-design-example.com,(555) 776-4306,Corban,Corban@gmail.com
Design,Offer,5 years of experience working with big & small firms.,"UI/UX, Web, Apps, Presentations",77000,CA,(STOCKTON),www.ldc-design-example.com,(555) 776-4307,Kingsley,Kingsley@gmail.com
Design,Offer,5 years of experience working with big & small firms.,"UI/UX, Web, Apps, Presentations",694995,CA,(walnut creek),www.ldc-design-example.com,(555) 776-4308,Major,Major@gmail.com
Design,Offer,5 years of experience working with big & small firms.,"UI/UX, Web, Apps, Presentations",98800,CA,(lake county),www.ldc-design-example.com,(555) 776-4309,Pierre,Pierre@gmail.com
Design,Offer,5 years of experience working with big & small firms.,"UI/UX, Web, Apps, Presentations",445000,CA,(morgan hill),www.ldc-design-example.com,(555) 776-4310,Yehuda,Yehuda@gmail.com
Design,Offer,5 years of experience working with big & small firms.,"UI/UX, Web, Apps, Presentations",,CA,(san carlos),www.ldc-design-example.com,(555) 776-4311,Cayson,Cayson@gmail.com
Design,Offer,5 years of experience working with big & small firms.,"UI/UX, Web, Apps, Presentations",150000,CA,(322 N.N STREET TULARE CA 93274),www.ldc-design-example.com,(555) 776-4312,Dangelo,Dangelo@gmail.com
Design,Offer,5 years of experience working with big & small firms.,"UI/UX, Web, Apps, Presentations",125000,CA,,www.ldc-design-example.com,(555) 776-4313,Jeramiah,Jeramiah@gmail.com
Design,Offer,5 years of experience working with big & small firms.,"UI/UX, Web, Apps, Presentations",1888000,CA,(USF / panhandle),www.ldc-design-example.com,(555) 776-4314,Kamren,Kamren@gmail.com
Design,Offer,5 years of experience working with big & small firms.,"UI/UX, Web, Apps, Presentations",,CA,(mountain view),www.ldc-design-example.com,(555) 776-4315,Kohen,Kohen@gmail.com
Design,Offer,5 years of experience working with big & small firms.,"UI/UX, Web, Apps, Presentations",,CA,(san carlos),www.ldc-design-example.com,(555) 776-4316,Camilo,Camilo@gmail.com
Design,Offer,5 years of experience working with big & small firms.,"UI/UX, Web, Apps, Presentations",,CA,(dublin / pleasanton / livermore),www.ldc-design-example.com,(555) 776-4317,Cortez,Cortez@gmail.com
Design,Offer,5 years of experience working with big & small firms.,"UI/UX, Web, Apps, Presentations",,CA,(napa county),www.ldc-design-example.com,(555) 776-4318,Keyon,Keyon@gmail.com
Design,Offer,5 years of experience working with big & small firms.,"UI/UX, Web, Apps, Presentations",,CA,(campbell),www.ldc-design-example.com,(555) 776-4319,Malaki,Malaki@gmail.com
Design,Offer,5 years of experience working with big & small firms.,"UI/UX, Web, Apps, Presentations",,CA,(hollister),www.ldc-design-example.com,(555) 776-4320,Ethen,Ethen@gmail.com
Design,Offer,5 years of experience working with big & small firms.,"UI/UX, Web, Apps, Presentations",,CA,(fremont / union city / newark),www.ldc-design-example.com,(555) 776-4321,Frankie,Frankie@gmail.com
Design,Offer,5 years of experience working with big & small firms.,"UI/UX, Web, Apps, Presentations",,CA,(albany / el cerrito),www.ldc-design-example.com,(555) 776-4322,Harvey,Harvey@gmail.com
Design,Offer,5 years of experience working with big & small firms.,"UI/UX, Web, Apps, Presentations",,CA,,www.ldc-design-example.com,(555) 776-4323,Kamryn,Kamryn@gmail.com
Design,Offer,5 years of experience working with big & small firms.,"UI/UX, Web, Apps, Presentations",325000,CA,"(hercules, pinole, san pablo, el sob)",www.ldc-design-example.com,(555) 776-4324,Alden,Alden@gmail.com
Design,Offer,5 years of experience working with big & small firms.,"UI/UX, Web, Apps, Presentations",780000,CA,(concord / pleasant hill / martinez),www.ldc-design-example.com,(555) 776-4325,Hassan,Hassan@gmail.com
Design,Offer,5 years of experience working with big & small firms.,"UI/UX, Web, Apps, Presentations",1250000,CA,(morgan hill),www.ldc-design-example.com,(555) 776-4326,Salvatore,Salvatore@gmail.com
Design,Offer,5 years of experience working with big & small firms.,"UI/UX, Web, Apps, Presentations",1895000,CA,(downtown / civic / van ness),www.ldc-design-example.com,(555) 776-4327,Theo,Theo@gmail.com
